-16900	17390	F1
-16900	17860	F1F3
-16900	18330	-
-16900	18800	-
-16900	19270	-
-16900	19740	F1F3
-16900	20210	F1F3
-16900	20680	F1F3
-16900	21150	F1F2F3
-16900	21620	-
-16900	22090	F1F3
-16900	22560	F1
-16900	23030	F2F3
-16900	23500	-
-16900	23970	F1
-16900	24440	-
-16900	24910	F1
-16900	25380	F1
-16900	25850	-
-16900	26320	F1F3
-16900	26790	F1
-16900	27260	-
-16900	27730	F1
-16900	28200	F1
-16900	28670	F1F3
-16900	29140	F2F3
-16900	29610	F1F3
-16900	30080	F1F3
-16900	30550	-
-16900	31020	F1
-16900	31490	-
-16900	31960	F1
-16900	32430	F1
-16900	32900	F1
-16900	33370	F1
-16900	33840	F1F2
-16900	34310	F1
-16900	34780	F1
-16900	35250	F1
-16900	35720	-
-16900	36190	F1F3
-16900	36660	F2F3
-16900	37130	F1
-16900	37600	F1
-16900	38070	F1
-16900	38540	F1
-16900	39010	F1
-16900	39480	F1F3
-16900	39950	F2F3
-16900	40420	F1
-16900	40890	F1
-16900	41360	-
-16900	41830	F1F3
-16900	42300	F1F3
-16900	42770	F1
-16900	43240	F1
-16900	43710	F1
-16900	44180	-
-16900	44650	F1
-16900	45120	F1
-16900	45590	F1F3
-16900	46060	-
-16900	46530	F1
-16900	47000	F1F3
-16900	47470	-
-16900	47940	F1
-16900	48410	F1
-16900	48880	F1F3
-16900	49350	F1F3
-16900	49820	-
-16900	50290	F1F3
-16900	50760	F2F3
-16900	51230	F1F2F3
-16900	51700	-
-16900	52170	F1F3
-16900	52640	-
-16900	53110	-
-16900	53580	F1F2
-16900	54050	F2F3
-16900	54520	F1
-16900	54990	F1
-16900	55460	F1
-16900	55930	F1
-16900	56400	F1F2
-16900	56870	F1F2
-16900	57340	F1
-16900	57810	F1
-16900	58280	F1
-16900	58750	F1
-16900	59220	F1F3
-16900	59690	F1F3
-16900	60160	F1F3
-16900	60630	-
-16900	61100	F1F2
-16900	61570	F1F2
-16900	62040	F1F3
-16900	62510	F1F3
-16900	62980	-
-16900	63450	F1F2
-16900	63920	F1F2
-16900	64390	F1F2
-16900	64860	-
-16900	65330	F1F2
-16900	65800	F1F2
-16900	66270	F1F2F3
-16900	66740	F1F3
-16900	67210	F1F2F3
-16900	67680	-
-16900	68150	F1F2
-16900	68620	F1F2F3
-16900	69090	F1F2
-16900	69560	F1F2
-16900	70030	F1F2F3
-16900	70500	F1F2F3
-16900	70970	F1F2F3
-16900	71440	F1F2
-16900	71910	F1F2
-16900	72380	F1F2
-16900	72850	F1F2F3
-16900	73320	F1F2F3
-16900	73790	F1F2F3
-16900	74260	-
-16900	74730	F1F2
-16900	75200	F1F2
-16900	75670	F1F2F3
-16900	76140	F1F2
-16900	76610	F1
-16900	77080	F1F2F3
-16250	15040	F1F2
-16250	15510	F1F3
-16250	15980	F1F3
-16250	16450	F1F3
-16250	16920	F1F3
-16250	17390	F1F2F3
-16250	17860	F1F2
-16250	18330	F1F2
-16250	18800	F1F3
-16250	19270	F1F2
-16250	19740	F1F3
-16250	20210	F1F2F3
-16250	20680	F1F2F3
-16250	21150	F1
-16250	21620	-
-16250	22090	F1
-16250	22560	F1
-16250	23030	F1F2
-16250	23500	F1
-16250	23970	F2F3
-16250	24440	F1F3
-16250	24910	-
-16250	25380	F1
-16250	25850	F1
-16250	26320	F1
-16250	26790	F1F3
-16250	27260	F2F3
-16250	27730	F1
-16250	28200	F1
-16250	28670	F1F3
-16250	29140	F1
-16250	29610	F1
-16250	30080	F2F3
-16250	30550	F1F3
-16250	31020	F1
-16250	31490	F1
-16250	31960	F1F3
-16250	32430	F1
-16250	32900	F1
-16250	33370	F1
-16250	33840	F1
-16250	34310	F1
-16250	34780	-
-16250	35250	-
-16250	35720	F1F3
-16250	36190	F2F3
-16250	36660	F1
-16250	37130	F1F3
-16250	37600	F1F3
-16250	38070	-
-16250	38540	F2F3
-16250	39010	F1
-16250	39480	F1
-16250	39950	F1
-16250	40420	F1F3
-16250	40890	F1
-16250	41360	F2F3
-16250	41830	F1F2
-16250	42300	F2F3
-16250	42770	F1
-16250	43240	F2F3
-16250	43710	F1F3
-16250	44180	F1
-16250	44650	-
-16250	45120	F1F3
-16250	45590	F1
-16250	46060	F1F3
-16250	46530	F1
-16250	47000	F1F3
-16250	47470	F1
-16250	47940	F1F2
-16250	48410	F1F3
-16250	48880	-
-16250	49350	F1
-16250	49820	-
-16250	50290	F1F3
-16250	50760	F1
-16250	51230	-
-16250	51700	-
-16250	52170	F1
-16250	52640	F1F3
-16250	53110	-
-16250	53580	F1
-16250	54050	F1F3
-16250	54520	F1F2
-16250	54990	-
-16250	55460	F2F3
-16250	55930	F2F3
-16250	56400	F1F3
-16250	56870	F1
-16250	57340	F1F3
-16250	57810	F1F2
-16250	58280	F1F3
-16250	58750	F1
-16250	59220	F1F2
-16250	59690	F1
-16250	60160	F1F3
-16250	60630	F1F3
-16250	61100	F1F2
-16250	61570	-
-16250	62040	F1F2
-16250	62510	F1F3
-16250	62980	F1F2
-16250	63450	F1
-16250	63920	F1F3
-16250	64390	F1F2
-16250	64860	F1
-16250	65330	F1F2F3
-16250	65800	-
-16250	66270	F1F2
-16250	66740	-
-16250	67210	F1F3
-16250	67680	F1F2F3
-16250	68150	F1F2F3
-16250	68620	F1F2
-16250	69090	F1F2
-16250	69560	F1F3
-16250	70030	F1F2
-16250	70500	F1F2
-16250	70970	F1F2
-16250	71440	F1F2
-16250	71910	F1F2F3
-16250	72380	F1F2
-16250	72850	F1F2
-16250	73320	F1F2
-16250	73790	F1F2
-16250	74260	F1F2
-16250	74730	F1F2
-16250	75200	-
-16250	75670	F1F2F3
-16250	76140	F1F2
-16250	76610	-
-16250	77080	-
-16250	77550	F1F2
-16250	78020	F1F2
-16250	78490	F1F3
-15600	13630	F1F3
-15600	14100	F1F2
-15600	14570	F1F2
-15600	15040	F1F3
-15600	15510	F1F2
-15600	15980	F1F2F3
-15600	16450	-
-15600	16920	F1F2
-15600	17390	F1F3
-15600	17860	F1F2
-15600	18330	F1F2
-15600	18800	F1F2
-15600	19270	F1
-15600	19740	F1
-15600	20210	F1F3
-15600	20680	F1
-15600	21150	F1
-15600	21620	F1F3
-15600	22090	F1F3
-15600	22560	F1
-15600	23030	F1F3
-15600	23500	F1F3
-15600	23970	F1F2
-15600	24440	-
-15600	24910	F1
-15600	25380	F1F3
-15600	25850	F2F3
-15600	26320	F1F3
-15600	26790	F1
-15600	27260	F1
-15600	27730	F1
-15600	28200	F1F3
-15600	28670	-
-15600	29140	F1F3
-15600	29610	F1
-15600	30080	F1
-15600	30550	F1F3
-15600	31020	-
-15600	31490	-
-15600	31960	F1
-15600	32430	F1F3
-15600	32900	-
-15600	33370	F1F2
-15600	33840	F1
-15600	34310	-
-15600	34780	F1F3
-15600	35250	-
-15600	35720	F2
-15600	36190	F1
-15600	36660	F2F3
-15600	37130	F1
-15600	37600	F1F3
-15600	38070	-
-15600	38540	F1F3
-15600	39010	F1F3
-15600	39480	F1F3
-15600	39950	F1
-15600	40420	F1F3
-15600	40890	F1F3
-15600	41360	-
-15600	41830	F1
-15600	42300	F1
-15600	42770	F1F3
-15600	43240	-
-15600	43710	F1
-15600	44180	F2F3
-15600	44650	F1F3
-15600	45120	-
-15600	45590	F1F3
-15600	46060	F1F3
-15600	46530	F1F3
-15600	47000	F1F3
-15600	47470	F1
-15600	47940	F1F3
-15600	48410	-
-15600	48880	-
-15600	49350	-
-15600	49820	-
-15600	50290	-
-15600	50760	F1F2
-15600	51230	-
-15600	51700	F2F3
-15600	52170	-
-15600	52640	F1F2
-15600	53110	F2F3
-15600	53580	F1F3
-15600	54050	F2F3
-15600	54520	F1F3
-15600	54990	F1F2
-15600	55460	F2F3
-15600	55930	F1
-15600	56400	F1F2
-15600	56870	F1F2
-15600	57340	F1F3
-15600	57810	F1F3
-15600	58280	F1F3
-15600	58750	F1F2F3
-15600	59220	F1F3
-15600	59690	F1F3
-15600	60160	F1F2
-15600	60630	F1F3
-15600	61100	F1F3
-15600	61570	-
-15600	62040	F1F2
-15600	62510	F1
-15600	62980	F1F2
-15600	63450	F1F2
-15600	63920	F1F2F3
-15600	64390	F1F2
-15600	64860	-
-15600	65330	F1F2
-15600	65800	F1F2F3
-15600	66270	F1F2
-15600	66740	-
-15600	67210	-
